Yelp ID,Business name,Category,Average star rating,Review count,Price,Ambience,mean_compound,pct_positive,pct_negative,cluster
l7GYIOlVDfMcuvGZEpP_lQ,The Mudhoney,"Cocktail Bars, Beer Bar, Cafes",5.0,2,,,,,,3
xn2t243dVsLR2av-9Fxsrg,Kaffestuen,"Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies",3.7,26,$,cozy,,,,0
G9nZokxPVAnxsEo1PyLReg,Bowl Market,"Cafes, Breakfast & Brunch",4.5,49,$,,,,,0
avUr5VNkjNcshWfurfLWUQ,Lagkagehuset,"Desserts, Bakeries",3.6,8,$$$$,,,,,2
dFUZTboFyZMZFn5Gk_TikQ,Original Coffee,"Breakfast & Brunch, Cafes",4.4,40,$,,,,,0
qL-Bs5qvonN4qdu0Z5fqBA,The Living Room,"Bars, Juice Bars & Smoothies, Cafes",4.1,97,$$,,,,,6
bcb2J89XxG6JUyh_5wl8Fw,Din Nye Ven,"Bars, Cafes, Social Clubs",3.9,31,$,,,,,0
6PVhq2e-m7EYS_jzgkEddw,Darcy's Kaffe,"Cafes, Bookstores",4.8,4,,cozy,,,,3
Vvpc_3sX6M6wsG6_9jwylw,Christianshavns Bådudlejning og Café,"Coffee & Tea, Boating, Cafes",4.2,17,$$,,,,,5
tmytR2cxCKV4S1GnxQIaUQ,The Laundromat Cafe,"Cafes, Laundromat",3.6,50,$$,,,,,5
BO9ODUuzeqJveVwhCwVLQw,Hope Bar,"Salad, Vegan, Cafes",4.0,30,$,,,,,0
_IAwsy8qYTFtUDcr0RINTQ,Det Rene Brød,Bakeries,3.3,7,$$,,,,,5
AK5JxY8_l4Jb1gMhL2ikAw,X-Camp,"Cafes, Arcades, Internet Cafes",5.0,2,,,,,,3
fm51EvHkluIT3A-r_G7H9Q,S A Y - Concept Store,"Coffee & Tea, Concept Shops",5.0,1,$$,,,,,3
q-cbBbpjZ4c4-56j8IIXlA,Asia Bazar Food Bar,"Coffee & Tea, Cafes",4.0,1,,,,,,5
zDYjyusw-L6Y4axz5nUwYQ,Kafferiet,Cafes,5.0,1,,,,,,3
2TweHPfeJvFby3QrQlg3KA,Grams Lækkerier,"Cafes, Sandwiches",4.7,22,$,,,,,0
U9ErXY8e57UyG09ilhX4BQ,Kaffehuset 183,"Cafes, Coffee & Tea",3.0,10,$,,,,,0
ptJCyB4SgcNVo_4tCeUbig,Cafe Bopa,"Coffee & Tea, Bars, Cafes",2.8,46,$$,cozy,,,,5
IWVvfOw8NaE8XtJspN6wdg,Café Rosa,"Bakeries, Desserts, Coffee & Tea",4.2,25,$$,,,,,5
vts_cYq05-w_sHfyO1t4oA,Det Rene Brød,"Bakeries, Coffee & Tea, Desserts",4.0,25,$$,,,,,5
h59nQtF8Qx0tEdJUo_61Lg,Café Phønix,"Breakfast & Brunch, Cafes, Coffee & Tea",3.6,32,$,,,,,0
uDzdIyUZ4PNlSS0Xbqj_dA,Zaggi's Coffee,"Coffee & Tea, Cafes",3.7,25,$,cozy,,,,0
T-7R_IPoPqfuyYpijLm_nA,Kulinaris,"Coffee & Tea, Pizza, Sandwiches",4.1,9,$$,,,,,5
gKcbzyXPw1HBdkElD62tYA,Overfor,"Danish, Cafes",3.2,16,$$,,,,,5
T2Jyeg8tSkT1LMADRc_yKw,Kitchenette,"Cafes, Coffee & Tea",3.8,17,$$$,cozy,,,,2
-YPMhMUkozKtCnqMMkgccQ,Meyers Bageri,"Delis, Bakeries",4.5,29,$,,,,,0
O55nVUQGJh7vEV9m_Uz1sQ,Kaffebiksen,Cafes,4.7,3,$,,,,,0
Oc7z477HnGAo2luBAD1RiQ,Hart Bageri,Bakeries,4.5,13,,,,,,3
-T9uUMrwjFtrrBto4k5Vjw,The Coffee Collective,Cafes,4.8,17,,,,,,3
Bm2a-NxLOrKXQ77VsBD_hQ,Cafe Ermanno,Cafes,4.7,13,$,cozy,,,,0
DHc9V8q8AaW2wmI9jvIamA,Munch,"Bakeries, Cafes, Coffee & Tea",2.9,20,$$,,,,,5
2xw3NB1EOZhRvAy1-LXasQ,Ingolfs Kaffebar,"Bars, Cafes",4.2,40,$$,cozy,,,,5
xyrU1vi2dmGmHZtvnYaCHw,Lagkagehuset,"Bakeries, Coffee & Tea, Desserts",4.3,21,$,,,,,0
oLMCmpxLjHWLObOZBl0pUQ,Charlottehaven Café,"Cafes, Breakfast & Brunch, Hotels",4.1,8,$$,,,,,5
2FgQJLIIBz7xr2PbgeuHAQ,20 Grams,Cafes,5.0,6,,cozy,,,,3
WaL7si0-r9kCxtLmXX5-Fw,Brioche Dorée,"Bakeries, French, Cafes",4.1,17,$,,,,,0
60tSNcLjBZhUKq-1_IF8-g,Verdensrummet,"Organic Stores, Bakeries, Cafes",4.0,4,$,,,,,0
dnrJke8wfHesazSljyGKDg,Tea:licious Café,"Bubble Tea, Coffee & Tea, Waffles",4.1,11,$,cozy,,,,0
jdak7g6g6eK9guNK8VBfog,Neringa Café,"Juice Bars & Smoothies, Cafes",4.5,16,$,cozy,,,,0
SEDDO0onNCKZdRZKIeNa8g,Coffee Industry Sweden,Cafes,4.5,10,$$$,cozy,,,,2
qoyOYu2GSrvV2he-9w0v6Q,Grannys House,"Desserts, Coffee & Tea, Bakeries",4.1,19,$$,,,,,5
6ZtVjLi-JB5uBwDxGTFCPQ,Cafe Noura Antik,"Cafes, Cafeteria, Breakfast & Brunch",4.3,4,,cozy,,,,3
VJa2qf1s1e7lsxOS_S9lgQ,Leckerbaer,"Desserts, Patisserie/Cake Shop, Cafes",4.1,18,$,,,,,0
lAhqfnubTLESa8d52PmrXw,Tante T,"Coffee & Tea, Chocolatiers & Shops, Cafes",4.2,18,$$,,,,,5
pOVvdV-E1_zYxocX-oJubA,Resso Espressobar,Cafes,4.1,11,$,,,,,0
jptVzSRvP7bq6WfXO4NkjQ,Meny,"Grocery, Bakeries, Specialty Food",4.2,10,$$$,,,,,2
GLjb1z73ukEEU-CIDLsKjQ,Voulez Vous?,"French, Cafes",3.9,14,$,cozy,,,,0
FXGoGVr4RRs6mR0iYIENmA,Mad & Kaffe,"Cafes, Breakfast & Brunch",4.3,66,$,,,,,6
PKC2ewu9UD_hVPlw8zsy1w,Askov Fonden Café A,Cafes,4.0,1,$,,,,,0
AADGbW93TV_KH1iqvAA_aA,Baryl,"Cafes, Breakfast & Brunch",4.5,12,$,,,,,0
yV79JYHN_iThP8RK-K4MWg,Cafe Wilder,"Cafes, Coffee & Tea",4.1,43,$$,,,,,5
g7uOOY2DJ8BgEYWghhtbIA,Snabel B,"Coffee & Tea, Breakfast & Brunch, Cafes",4.2,29,$,cozy,,,,0
h5e0P3dUhwFJ-HYogPaVWw,La Banchina,"Seafood, Wine Bars, Cafes",4.7,26,$,,,,,0
zYpYci5QeuckMCkhE5kYkw,ShaBaz - Kaffebar & Køkken,"Cafes, Coffee & Tea, Breakfast & Brunch",4.5,4,$,,,,,0
WVvP58sLEM7f9K34wzWjBw,Dag H - café og restaurant,"Coffee & Tea, Beer, Wine & Spirits, Breakfast & Brunch, Cafes",3.2,44,$$,,,,,5
iYs4CZRYTvRV6WE5XfznyQ,Kaffebar 78,"Cafes, Salad, Breakfast & Brunch",5.0,2,$,,,,,0
1A3Py4X14kJFcyFgFvfh5w,Barcelona,"Dance Clubs, Cafes, Lounges",2.2,10,$$,,,,,5
2eBbcKP2dhD6DYG388_Flg,Funder,"Cafes, Coffee & Tea",4.3,13,$,,,,,0
R7ystNbJkJ0VvrA29EMCQQ,O Bom Português,"Portuguese, Beer, Wine & Spirits, Coffee & Tea",4.0,1,,,,,,5
j913tP1GGtvo-7DeIWXSOg,Kafe Kapers,"Cafes, International, Breakfast & Brunch",2.9,27,$$,cozy,,,,5
TX5TBY9QaX9BgR6vZJfqZA,Kaffedepartementet,"Coffee Roasteries, Coffee & Tea, Cafes",5.0,6,,,,,,3
3Gm7cLrkr3McYwprZ7G9PQ,Baklavaci,"Bakeries, Coffee & Tea, Turkish",4.7,3,,,,,,3
wa8QR1M4w_FrWNSEnmdydw,Superkaffeforsyningen,"Coffee & Tea, Cafes",3.3,13,$$,cozy,,,,5
_l7xx9uzB5pRRr-t3e9tNA,CUB Coffee Bar,"Coffee & Tea, Cafes",4.3,40,$,,,,,0
QWjaJbnVh6vYOX2mcwQsUA,Lagkagehuset,"Coffee & Tea, Bakeries",4.6,5,$$,,,,,3
Vi_GqXDFpm0k-Esyj1w6ww,Andersen Bakery,Bakeries,4.5,35,$$,,,,,3
EbslkQXFndj_eK8VIXBVQA,Reinh Van Hauen,Bakeries,4.5,13,$$,,,,,3
pwpdEgtJN-RH2VibZiE1Kg,Klint - Design Museum Denmark Cafe,"Cafes, Coffee & Tea, Scandinavian",4.7,9,$,,,,,0
-d3xgdkPLYZuNwMETg3Avg,Café Spis,"Coffee & Tea, Breakfast & Brunch, Burgers",4.0,17,$,,,,,0
waF42OQ2hJe3OhXzCEGFEA,Riccos Kaffebar,Cafes,4.0,2,$$,,,,,5
HLqznMliyB2gu1fELI0HOg,Hotel Chocolat,"Chocolatiers & Shops, Cafes, Desserts",4.4,41,$$,,,,,5
RxTOOqEyiD5AyqMQ8GT5Xg,Café Sirius,Cafes,3.4,9,$,,,,,0
PeQiEJYc3c2WV-EBjWF6Fg,Café Bankeråt,Cafes,3.7,39,$$,,,,,5
npJqCZNCL6D959SVa7aC-w,KarmaMan,Coffee & Tea,4.0,1,,,,,,5
nMfplJbDRetZaTtKh1_A8Q,Taste of Taiwan Bubble Tea - Indre by,"Tea Rooms, Coffee & Tea, Bubble Tea",4.2,22,$,,,,,0
neYYzjcgcjKChGJ5tjbC2Q,Mokkariet Odensegade,"Juice Bars & Smoothies, Cafes, Breakfast & Brunch",3.7,12,$$,,,,,5
Kj1f3Cj-ZU0ZWf4Pt7fhwg,Brødrene Grim,"Cafes, Sandwiches",4.0,1,,,,,,5
2mIYmFegEE0-HkSZ1ahlmg,7-Eleven,"Convenience Stores, Coffee & Tea, Grocery",3.0,1,$$$,,,,,2
MPnHYl9woNGE_EE2klVyug,Kaffevaerk,"Coffee & Tea, Cafes",4.1,16,$,,,,,0
6mStSf8kqt96O0bHWID3Pw,Kaffe,"Coffee & Tea, Cafes",4.4,26,$,cozy,,,,0
o2vZXe2NNWSf9Hjgnil_Lg,Los Nørrebro,Cafes,3.5,4,$$,,,,,5
QXL2lkS27ynr9OgOk1DPPw,Heaps Good Cafe,"Breakfast & Brunch, Cafes",3.0,4,,,,,,5
9oIfPY6YROTR2leTua9gDA,Buzz Kaffebar,"Cafes, Juice Bars & Smoothies",4.0,25,$,,,,,0
xkq58QB2s1cJAeuy1VMPLg,Kontra Coffee,"Coffee & Tea, Coffee & Tea Supplies",4.6,5,$$$,,,,,2
KQH5Uflt3ymrWqMLq8ZaAA,Cafe Blasen,"Bars, Coffee & Tea, Cafes",5.0,3,$,,,,,0
ZYDYHx028Y1n3H9WZfpq_g,Cafe Delight,Cafes,3.0,4,$,,,,,0
ZfO87ew3NH3C5kP1qYLsVQ,Taste House Of Cascabel,"Restaurants, Bakeries, Desserts",4.2,14,$,cozy,,,,0
iu400KMVgXv3eHSEFYFFAw,Espresso House,Cafes,4.6,9,,cozy,,,,3
OZz3pObROTUrowUR90_Kag,Reinh. Van Hauen,Bakeries,4.3,8,$$,,,,,3
fCcng280F2LPKcFc-RZaNA,Café kopenhag,Cafes,4.7,20,,,,,,3
C3iuuGLleR-v0ShSfuLaew,Forloren Espresso,"Cafes, Coffee & Tea",4.3,11,$,,,,,0
yOeeSvM1iAhhnUDh9yc5DQ,Krejl & Kaffe,"Coffee & Tea, Furniture Stores",4.0,4,$$,,,,,5
wHHoCqjgDo1iVNeRl-1fgg,Blomst,"Desserts, Cafes",5.0,1,,,,,,3
RLIiVISTFRGlbphQ3o3VxA,Bertels Salon,"Desserts, Cafes",3.9,68,$$,,,,,6
nIv8G7Zd0WzfYhgt16PUGw,Massimo,"Italian, Pizza, Bakeries",4.6,18,$,,,,,0
mguMbKPbwIVCjoGkhoyP-w,A.C. Perchs Thehandel,"Coffee & Tea, Tea Rooms, Desserts, Cafes",4.1,41,$$,,,,,5
GPXzvVZc8YFvmf4XhYfy0g,Ny Carlsberg Glyptotek,"Museums, Cafes",4.3,84,$,,,,,6
79a5J5ccQupjo3EVuFjpoA,Bageriet Bodega,"Coffee & Tea, Pubs, Dive Bars",5.0,1,,,,,,3
4oe1xQmXerGxCI9eF4bgRQ,Democratic Coffee Bar,Cafes,4.2,75,$,,,,,6
jQ51tU9Fy3SgB5zJ0YCTNw,Lagkagehuset,"Bakeries, Sandwiches",4.3,67,$$,,,,,6
eqBme5o3m6acYYKCFHc2-A,Café Tilda,Cafes,4.0,1,,,,,,5
tZlQbXv6fDYxH67p6zwpzw,Mormors,"Desserts, Coffee & Tea, Sandwiches",3.8,41,$,cozy,,,,0
7WBAoA6kAoHrjcPE62cb4g,Lagkagehuset,"Bakeries, Desserts",4.2,87,$$,,,,,6
aiX50QOXODa56zXNo-0AsQ,Kagestuen 43,"Desserts, Cafes, Coffee & Tea",4.1,10,$,,,,,0
SZnPuN9qP3fDrSOjv1wjLQ,Cassiopeia,"Cafes, Buffets",4.5,4,$$,,,,,3
Ek0Y08ljHkAYdxvEUHk7yw,Navnløs Kaffebar,"Coffee & Tea, Cafes",3.9,23,$$,,,,,5
X55KSPpxGQneg7wwLYf5wA,Kaffix,"Patisserie/Cake Shop, Cafes",4.3,3,$,,,,,0
U0JK3sr_sLLitxUoGuUgsQ,Vinbørsen,"Beer, Wine & Spirits, Coffee & Tea",4.5,6,$$,,,,,3
pPJz_9cn_BSIzwH7rg1Odw,Hermod Bodega,"Pubs, Dive Bars, Coffee & Tea",4.0,4,$,,,,,0
sE-P664Xu7ttCMvRVG-fZA,The Garden Café,"Cafes, Sandwiches",4.3,6,$$,,,,,3
HTxZiwFUW70gOqWrn7Zx3A,Mokkariet Istedgade,"Cafes, Coffee & Tea, Breakfast & Brunch",4.8,4,,,,,,3
ZaaVHy1iJGpypS-6xBkSBQ,Prolog Coffee Bar,"Coffee & Tea, Cafes",4.8,35,$,,,,,0
A3bUmtsktu1fh3Q2EkNphA,Petról,Cafes,4.8,6,$$,,,,,3
fDjmb9JtgphxF7Ekt62Flg,South Harbour Café,"Cafes, Moroccan",4.9,7,,,,,,3
S5YhwZSOdLQLeUr9TcKIIA,Enghave Kaffe,"Beer, Wine & Spirits, Cafes",4.3,20,$,,,,,0
9llgG4Sf8u7Y17hpf0-nwA,Risteriet Halmtorvet,"Breakfast & Brunch, Cafes, Sandwiches",4.2,61,$,,,,,6
vWS4-AbfmGO2zo696qHw2Q,Bageriet Brød,"Bakeries, Breakfast & Brunch",4.5,44,$,,,,,0
EFJueGHxBlNrn5zKTVdcOg,Kaffeslabberasen,"Breakfast & Brunch, Bakeries, Cafes",3.8,31,$,cozy,,,,0
-c0jjCGzrfjQKroHgj6jZg,Wulff og Konstali,"Bakeries, Cafes",4.3,32,$$$,,,,,2
0JjRaroKcpraZITHMazaZQ,Coffee Fellaz,Cafes,5.0,1,,,,,,3
9WFf4FGvedg-KSEnShU7ag,South Harbor Café,Cafes,5.0,2,,,,,,3
QRbniHRSwDwU1-WyjFbW3Q,Barbar Bar,"Cafes, Sandwiches, Bars",3.4,17,$$,cozy,,,,5
bEodOkIJZ6I3UKDWKZNdZw,Carlton Cafe,"Cafes, Breakfast & Brunch, Burgers",3.4,19,$$,,,,,5
dya3sdg-OjlETrGPcAwJrw,Apropos,"Breakfast & Brunch, Cafes, Coffee & Tea",3.6,51,$,,,,,0
vpmk1OF6Uad2IHzSIg3QuA,Bang og Jensen,"Bars, Breakfast & Brunch, Cafes",3.8,61,$,,,,,6
7wP5O1LLfjlb7rQtFeJ60g,Frede & Vester's,"Coffee & Tea, Breakfast & Brunch, Sandwiches",4.3,9,$,cozy,,,,0
5b1R1l616rn9ukX3-fXFHw,Cafe Skammekrogen,"Bars, Coffee & Tea, Beer, Wine & Spirits",4.5,4,$,,,,,0
5SIOQE1-Ci9nPqzmYGDXeg,Granola,"Cafes, Breakfast & Brunch, Sandwiches",3.3,75,$$,cozy,,,,6
2JwV8xhLKvb4wInemI7aBA,Brød,Bakeries,5.0,1,,cozy,,,,3
BtlJIvMvVkF7Y_VurhVdIQ,Stempel Bar & Kitchen,"Bars, Cafes",3.3,28,$,,,,,0
_gxWLxWE27tnZMSIQNrsYw,Espresso House,Cafes,4.3,3,,,,,,3
sD1GlvFgxUq7BHOOlkM_AQ,Kellermans Cafe,"Cafes, Venues & Event Spaces",5.0,2,,,,,,3
_8EvYM5dMATONGKy_zTivA,Kaffestuen Vesterbro,"Coffee & Tea, Internet Cafes, Sandwiches",3.6,18,$,cozy,,,,0
kFvu1gAJPIUWN5wY7oEJSA,Sweet Surrender,"Cafes, Coffee & Tea",3.8,5,$,,,,,0
os0XTO19CPxHcwwS2PWGkw,Rist Kaffebar,"Breakfast & Brunch, Cafes",3.7,28,$,,,,,0
4X26IY7RvokFE7QdSUmUYg,Café Du Nord,Cafes,4.0,1,,,,,,5
NF4rEESo8EW9nJfw9ITayw,Craft Coffeeshop,"Arts & Crafts, Cafes",4.5,4,$$,,,,,3
OwO4EXYuwsHacuNjcypqlw,Coffee First,"Coffee & Tea, Cafes, Cocktail Bars",4.1,27,$$,,,,,5
CHiLHTCTQtVRyCjT-YLLQQ,Café Alma,"Cafes, Modern European, Breakfast & Brunch",3.2,54,$$,,,,,5
MLRw97gDKx0oFlPdkNp3nA,Café Mandela,"Cafes, Bars, Coffee & Tea",3.5,28,$$,,,,,5
I6ZCKRIwbm1DBi6mJCZ-ZA,Sonny,Cafes,4.1,9,$,cozy,,,,0
XoLeE4DgdRT7cc4o7WCzlQ,Sort Kaffe og Vinyl,"Cafes, Coffee & Tea, Music & DVDs",4.0,21,$$,,,,,5
AFMKLpZqaTzSSFK-b04R7w,Boulevard Cafeen,"Bars, Coffee & Tea, Cafes",5.0,2,,,,,,3
LA3DjHXWPqz9wT3ewN1Heg,Græsk Smag,"Cafes, Coffee & Tea, Greek",4.2,9,$,,,,,0
gV5URnf-dXSgxxYvMDZchw,Bagerdygtigt,"Delicatessen, Bakeries, Cafes",3.1,7,$,,,,,0
gAHr1iqgLRC2bDSYeqowHg,Café Høegs,"Bars, Cafes, Burgers",3.2,34,$,cozy,,,,0
7qf7SCTGW9TWT9NaRQMrJQ,Le Kaff,"Coffee & Tea, Juice Bars & Smoothies",4.3,6,$$,,,,,3
QIC_bbmQonavepomfzeCjA,ORSA Coffee,Coffee & Tea,4.5,2,,,,,,3
J7pb3CA-U1JZwZRDwVm32w,Lauras Bakery,Bakeries,4.3,4,$$,,,,,3
jfCuOkK2cmdJZy6nZf5SUQ,Kødbyens Høker,"Bakeries, Restaurants",5.0,1,,,,,,3
tJAMNrEO0nxJey5VDvtN4A,Roast Coffee,"Cafes, Coffee & Tea",4.8,32,$,,,,,0
MZswK-TBmVFnVDAbtczVXg,Café Georg,Cafes,4.0,1,$$,,,,,5
h167hNgVPVyqGTnXL6bRcA,Café Viggo,"Cafes, French, Bars",3.6,19,$$,,,,,5
S2qFCsgDTSeEWLi1HlLGBQ,Lagkagehuset,"Bakeries, Cafes",3.4,19,$,,,,,0
e5xz83FcKNGgkY6THQd62Q,Statement Coffee,Cafes,4.2,9,,,,,,3
ykbWPQEr-BukZN-4jX_73w,Central Hotel & Café,"Cafes, Hotels",4.3,7,$$,,,,,3
ut4cQi5zwYqF1ets2-FgCQ,Woodah Hostel,"Cafes, Hostels",4.5,8,,,,,,3
i-maIPuvj6iVwdgifhcyWg,Cafe Vivaldi,"Cafes, International, Breakfast & Brunch",2.8,40,$$,,,,,5
TnOTTLBrCr07D6NMksjuZg,Kaffeplantagen,"Coffee & Tea, Cafes",3.2,16,$$,,,,,5
ajQJDOjYmz12VMFYBM8TSA,Gestus,Cafes,4.0,2,$$,,,,,5
uChoEdFyJiBnApt4y1jrKg,Lagkagehuset,"Bakeries, Cafes, Coffee & Tea",3.5,19,$$$,,,,,2
DMhWhvZn5SyDtWrU39amVg,Flisen Bar and Burgers,"Cafes, Burgers",2.9,8,$,,,,,0
pbiwjidhHNQ5FWguqDH4pQ,Cafe Emma,"Cafes, Sandwiches",1.8,30,$$,,,,,5
TkNywlSTNFl7Afd6uI5iMg,Café Sonja,"Cafes, Breakfast & Brunch",3.3,6,$,,,,,0
UEAW78TYgUpwckoRrB4R9g,Sweet Valentine,Bakeries,5.0,1,,,,,,3
ERd_bqdduHNfvatvJkP3dQ,Byens Bogcafé,"Coffee & Tea, Breakfast & Brunch, Internet Cafes",4.5,2,$$,,,,,3
JdxPHfCcrQJAfX_9g9TBHw,Helges Ost,"Cheese Shops, Bakeries, Delicatessen",4.7,3,$$,,,,,3
_exr0Lb9qfLjiW1a_-x2Gw,Bodenhoffs Bageri,Bakeries,4.5,2,,cozy,,,,3
spVkora36exmMh8dQMhdzw,Café Katz,"Lounges, Cafes, Coffee & Tea",3.4,30,$,cozy,,,,0
OtFptdustjPs_m4_DUWJJg,Naturbageriet Sattva,Bakeries,5.0,1,$,,,,,0
xJbWptJcgbSm8UFOeoYekQ,Riccos Kaffebar,"Cafes, Coffee & Tea",3.4,14,$$,,,,,5
48LQ9QNQpV9s_ttuU1hiJg,Sing Tehus,Tea Rooms,4.8,5,,cozy,,,,3
94ETPxyFEBhLDlvkt6cnUQ,Thiemers Magasin,"Bookstores, Coffee & Tea",4.8,4,$$,,,,,3
jmBbjCDjq2psWGGV0MBVbQ,Den Go'e Kaffebar,Cafes,5.0,2,,,,,,3
QBlaha1aAf1ogNIj-s1c2Q,Rock Bar Royal,"Bars, Cafes",4.0,1,$$,,,,,5
hAdt43NHgJddWbX_HV9_PQ,N to Go,"Cafes, Coffee & Tea",5.0,1,,,,,,3
4rYGMNqNpI48E8VyRqTkWA,Café High Q,"Coffee & Tea, Sports Bars, Hookah Bars",2.4,5,$,,,,,0
QZnh_iSjo5sScMvTFVyP-A,Coffee & The Gang,"Cafes, Coffee & Tea",5.0,1,$,,,,,0
j5XejEZmzX6oeFrGiClH4w,Kaffe lladro Vesterbro,Cafes,3.8,5,$,cozy,,,,0
CHOjNliJkzW1hy-CkX817w,Joe & The Juice,"Cafes, Coffee & Tea",3.3,10,$,,,,,0
h2Ldxok6gPmxxHdyWMjg4A,Creative Space,"Arts & Crafts, Home Decor, Cafes",4.1,9,$$,,,,,5
sWdlwmFUTHDfKyb_7s3MhA,Kellerdirk,"Cafes, Cocktail Bars",3.6,5,$$$,,,,,2
e4lyFs7Gn413UhKzd5f59A,Atelier September,"Breakfast & Brunch, Vegetarian, Cafes",3.8,70,$,,,,,6
m8KhjtGQ-WJvb-hOcYRsWQ,Café Altanen,Themed Cafes,3.6,7,$,,,,,0
mfmnN8Znk8JPpZlICAFRIA,Frederiksberg Allé,"Local Flavor, Cafes, Shopping",4.1,8,,,,,,5
cOUwptcU2Y7vJ1cdwDQIyw,Meyers Deli,"Delis, Cafes, Scandinavian",3.5,29,$$,,,,,5
1rWQO4JWlAgI-hEo2CVhTw,Købenkaffe,"Cafes, Food Trucks",4.5,2,$,,,,,0
cVGIbeM0NpJBJUsA9dMntQ,Emmerys,"Coffee & Tea, Bakeries, Cafes",4.1,12,$$,cozy,,,,5
yA6UuzmRQb0PC7Hf3m8F5g,Resso Roasthouse,"Cafes, Coffee & Tea",4.0,1,$,,,,,0
UMMR2DwXsktGJjkl8oVVfQ,Kaffebaren,"Coffee & Tea, Desserts, Bakeries",3.5,6,$,,,,,0
NEeDLbdR33aQsrsBdcGAsg,Café Hytten,"Bars, Coffee & Tea, Cafes",4.0,1,$,,,,,0
D5dHjUgndnw2GZ7AYmczng,Streckers,"Breweries, Coffee & Tea, Barbeque, Bars",2.3,10,$,,,,,0
ktIQmXdTPaTyxn5pbWHmMQ,Lagkagehuset,Bakeries,3.7,7,$$$,,,,,2
JOk0xmnTq9nNhJNGxZK8Xg,Cph Cocktail,"Bars, Coffee & Tea, Cafes",4.0,2,,,,,,5
AQDl14xqvB9bw0CXbbr6_g,Peter Beier Chokolade,"Chocolatiers & Shops, Bakeries",4.4,8,$$$,,,,,2
3hFzKI2RMgfL5A9SqoQKZA,Antons Køkken,"Danish, Breakfast & Brunch, Cafes",3.1,9,$$,,,,,5
nd3sQ558lwMPKxxaCbEQtA,Café Dalle Valle,"Buffets, Cafes, Breakfast & Brunch",2.6,10,$,,,,,0
8HwHXj1qJFL31h5lTOp9MQ,Kaffebaren på Amager,"Cafes, Breakfast & Brunch",4.1,31,$,cozy,,,,0
Vhes0atbVlDEkDg653ZHfw,Matcha Bar,Cafes,4.3,3,,,,,,3
dAOUoUrOWpNz1T_Mt6rpaw,Dons Brød,Bakeries,4.0,2,$$,,,,,5
gzo5YqJdj7tOzFMVu_ZYRA,Chaplon Tesalon,"Cafes, Tea Rooms",4.0,2,$,,,,,0
b0uHokeDY7GlU6r0OhOQrg,Restaurant Nytorv,"Coffee & Tea, Scandinavian",3.4,15,$,,,,,0
ai0qAm6WSOH2YYKNl9QBFA,Parterre,"Breakfast & Brunch, Open Sandwiches, Cafes",4.4,44,$,,,,,0
kYHyKpWkw3jjLFk0evJUEA,Henckell,"Coffee & Tea, Juice Bars & Smoothies, Cafes",3.8,9,$,,,,,0
82ltR16B4y9bGuuOiZDj-A,Risteriet,"Coffee & Tea, Cafes",4.1,12,$,,,,,0
byQFdtQVvU9IfwO5LJxY_Q,Engelbert Petersens Bageri,"Bakeries, Patisserie/Cake Shop",3.7,3,,,,,,5
6XRn5JlxjdS4QlKtno0OpA,Meyers Bageri,Bakeries,4.2,17,$$,,,,,5
--bLPwlomL_UuGoPqG6NRA,Bryggens Spisehus,Cafes,3.5,8,$,,,,,0
NLoWaqF9fm0fH1Bsb27Krg,Espresso House,Cafes,3.0,26,$,,,,,0
32mLfSxEZDgNIpShOFaafQ,Baresso,Cafes,4.0,1,,,,,,5
8X-etrKuBa08Ybp9WT3goA,Restaurant Smör,Cafes,4.7,3,,,,,,3
_h9FOpRYRUW3fjVIBdf7dQ,The Bagel Co,"Bagels, Juice Bars & Smoothies, Cafes",4.1,12,$,,,,,0
Ff2dDJtV_p5lbqXwh8MmCQ,Cafe Bjørg's,"Cafes, Sandwiches, Coffee & Tea",2.8,16,$$,,,,,5
nl8Iyg4g1Cha8Bkz4q-l3Q,Wild Kiwi Pies,Bakeries,4.5,12,$,,,,,0
xMEamX2nQ7QvuEKKtpTdOA,Mood Food,"Cafes, Burgers, Coffee & Tea",2.6,7,$$,,,,,5
HIBF2KpTKtDY1Mf6_3WlZQ,Roast Coffee,"Coffee Roasteries, Coffee & Tea, Cafes",4.9,7,,cozy,,,,3
QDTzXl7XaC2S68OVQeeMSA,NOHO café og cocktailbar,"Cocktail Bars, Cafes",1.0,1,,,,,,4
C3dmsa2Wy_cWabYCkAnMhQ,Starbucks,"Cafes, Coffee & Tea",2.8,5,,,,,,5
RdiZmLyiC5J5f20XpRF_rw,42Raw,"Juice Bars & Smoothies, Cafes, Breakfast & Brunch",4.0,102,$$,,,,,6
6UcRqudsrid-d8O9pit99Q,Woodstock,"Coffee & Tea, Dive Bars, Pubs",4.2,5,$,,,,,0
ktKl9KD7rMPqYsUEdnNHtw,Brødflov,Bakeries,3.3,3,,,,,,5
phR4KAsMUwRucuE6ewtcUA,Kaffekværnen,Coffee & Tea,3.0,1,$$,,,,,5
7jac67ESPveYle-m5cgZDA,Conditori & Cafe H.C. Andersen,"Bakeries, Sandwiches, Patisserie/Cake Shop",3.4,12,$$,,,,,5
JFVpc8VcMoAl7G7vx6NOzw,Monellies,"Coffee & Tea, Cafes",4.3,7,$$,,,,,3
ygtlekOCuSIBlWOtXGCi1w,Menu Space Café,Cafes,4.5,2,,,,,,3
